,Comentario
1213,"Es un museo emblemático de la ciudad de Guanajuato, y algo que aprendí ahí es que se llaman cuerpos deshidratados y no momias, pero se los dejo para que ustedes lo comprueben por si mismos. El lugar ofrece 7 secciones con diversos cuerpos, recomiendo ampliamente contratar el guía del museo, este les contará datos y fechas muy interesantes, y el costo es accesible. Sin lugar a dudas es algo que no te puedes perder."
1214,Una larga espera para poder entrar
1215,Muy buena guía y buena atención pero había mucha gente para entrar esperamos más de una hora.
1216,Es muy interesante y para toda la familia... Estaría muy bien que fuera mas grande y con explicaciones o guías ya que se paga boleto de entrada. Lo bueno q cada momia tiene su explicación
1217,"No respetan el decreto de los domingos entrada libre, cobran muy caro y no te ofrecen el servicio de baño Edo lo encuentras afuera y cobran, por lo demás es una sensación extraña, pero que bueno que fuí."
1218,"En general es un buen museo, no obstante no ha tenido cambios desde hace muchísimo tiempo."
1219,"Es un poco cara la entrada para una exposición algo pequeña a mi parecer, pero vale la pena si es tu primera vez,y además por el asombro de la momificacion de proceso natural. La entrada la puedes adquirir solo para ver las momias o para ver momias y la exposición del culto a la muerte, que no tiene nada de relación a su nombre, sólo son objetos que tienen una ""historia"" pero al verlos de cerca te das cuenta que son falsos, es un tipo de casa de los sustos pero muy leve. La entrada a las momias está en $85 y la entrada al museo del culto a la muerte $15. Hay descuento solo para residentes de Guanajuato (Ciudad)."
1220,"Esta padre, pero en cada recorrido meten gente de más, no se puede apreciar como uno quisiera. Les falta un poco más de organización. Y los precios ya están carísimos 100 por adulto se me hace mucho para el recorrido de 20 minutos."
1221,"Muy bien organizado y exhibido, precio de 63 pesos vale la pena, medidas de sanidad aplicadas, hace falta más detalle de las momias, lo único que tienen es el nombre pero no explican antigüedad o alguna historia  hace falta un guía,  haces recorrido por las vitrinas, pueden mejorar"
1222,"la verdad esque a mi me toco ir en un puente del 17 de nov y la verdad que estaba la fila super super larga.. no habia genete orientando o gente suficiente para dar informacion, pero la verdad vale la pena visitar este museo lleno de mucha historia!"
1223,Impresionante ver las momias tan cerca.
1224,"Buen lugar, solo que hay que esperar algo para entrar, pero en gral muy recomendable"
1225,Bueno me gustó pero es muy caro y aparte te cobran para sacar foto
1226,"Un recorrido bastante interesante, el precio del museo es de 85 pesos, es el Museo más caro de Guanajuato pero es de los que valen mucho la pena. Si contrata guía al cual sólo se le da un donativo, le cuenta la historia de las momias y aproximadamente los años que tienen. En ese museo se encuentra la momia más pequeña de todo el mundo por lo que sería interesante ir a verlo. El lugar está bien conservado, cuenta con muchas momias y además al final un pequeño cuarto donde se pueden tomar fotos de recuerdo a lado de momias. Todas se encuentran en buen estado y si se quiere tomar fotos se debe pagar una pequeña cantidad de $30 y puede tomar las fotos que quieran. A los que tengan tarjeta del inapam se les hace su respectivo descuento."
1227,"Un lugar para visitar,  te explican sobre cada una de las momias , tiene estacionamiento propio $ y es mas económico, hay que llegar con tiempo por que se hace mucha fila. El recorrido dura aprox entre 20 y 30 min, si deseas tomar fotos tiene un costo de $30 ,  entrada al museo de las momias y al culto de la muerte son $100"
1228,"Es un museo del cual esperaba un poco más en cuánto a exposición ya que de acordé a la publicidad esperaba me impactará pero realmente esta bien, cuidan la apariencia, está limpio, les falta un poco más de explicación por parte de los guías o cuidadores y un poco de interés para atraer a los turistas"
1229,Esta interesante el lugar pero el estacionamiento es muy pequeño y casi no hay lugares y hay muchísima gente fui un día miércoles y estuve formado como 2 horas.
1230,"Museo pequeño, pero buenas historias. Tienen que ir a la Alhóndiga si quieren conocer la verdadera historia de Guanajuato."
1231,Muy interesante pero falta un poco más de información relacionada a las momias. El lugar muy bonito y bien cuidado
1232,Recomiendo la guía k se ofrece en el sitio y ver la película el santo vs las momias de guanajuato
1233,"Recorrido de 20 minutos por 60 pesos (Marzo 2018) x persona. Evalua sí hacer fila vale la pena, en dias de puente puede tomar hasta 3 horas de espera."
1234,"es mas la promocion que le hacen que lo que en realidad es, el museo es muy pequeño h científicamente no son momias son cuerpos desidratados"
1235,"Es un lugar típico de guanajuato, el costo para entrar es de $80 pesos si no me equivoco, aparte te cobran para entrar al otro museo de a lado, ese no lo pague por que es de la santa inquisición e iba a ir al otro que esta en guanajuato. Es mejor verlo con guía para que te explique un poco más de cada cuerpo"
1236,"Estuvo muy entretenido y educativo, está muy completo el tour"
1237,Es un sitio icónico de Gto. Tiene demasiada historia tanto así que las Momias se pueden renovar cada 5 años.
1238,Es una visita obligada en Guanajuato es una de las razones de la fama de esta hermosísima ciudad. El museo está muy bien puesto y cuenta con mucha información en relación al hallazgo de las momias. Tiene acceso para silla de ruedas y se recorre en poco tiempo . No apto para personas que se impresionan con facilidad . Cuenta con estacionamiento y servicios sanitarios .
1239,"Es un museo pequeño, me falto esperar a la exlicacion del guia pero es entretenido ir a ver las momias aun que un ppquito aterrador,  cuenta xon atacionamiento y al rededor puedes encpntrar muchos localitos donde puedes cpmprar rwcuerdos de la visita. Los baños son los q estan pesimos."
1240,"El museo tiene unas vitrinas limpias y cuidadas, se muestran muy bien las momias y están muy conservadas."
1241,Buen lugar y mistico
1242,"Fila enorme para entrar, los guías no esperan a todo el grupo. Visitamos de otro estado, no vale la pena la espera y el viaje para el sitio tan pequeño."
1243,Excelente el museo..
1244,"Es muy tardado el acceso, pésima coordinación, muy caro, opte por retirarme para no perder todo el día ay esperando a entrar,  ay mejores opciones sin duda, dónde se aprovecha más esl tiempo"
1245,Es un gusto ver qué en la actualidad conservan las momias en excelente estado y con todas las medidas necesarias.
1246,No me pareció un lugar imprescindible de Guanajuato la verdad hay mejores lugares que visitar. Pero por tradición y para los pequeños siempre es una buena opción
1247,"Una exposición buena puedes pedir un guía obviamente con un costo (propina) o solo recorrerlo por tu cuenta aunque será muchísimo mejor con un guía, es un punto obligado para visitar en la ciudad, es claro lo que en el museo se expone pero nada como ver a las momias de cerca y poder leer sus historias."
1248,"Me encantó el lugar, la experiencia fue única, la gente muy amable, las calles muy bonitas, lástima que ya piden visa para ir"
1249,"Me encanto, me tocó ir en un día que no habia mucha gente ni ruido, asi que lo disfruté mucho. Esta increíble y mas aparte interesante"
1250,"No me gustaron las momias están muy feas y no me gusto la vibra, la sensación al estar ahí, aunque el museo está bien en espacio, en contenido pero no me gustaron las momias"
1251,"Muy interesante, para pasar un buen rato y conocer acerca de la historia de las momias."
1252,Hermoso lugar dónde guarda mucha historia del pasado de Guanajuato vale la pena visitarlo Aunque el acceso es muy tardado por la afluencia de personas que visitan este lugar
1253,"Es un lugar hermoso donde se cuenta mucha historia, es asombroso ver cómo se han conservado después de muchísimos años... Realmente es un lugar que lo recomiendo ampliamente"
1254,Es un lugar con mucha historia con muy buena vibra y sensación de familiaridad🤣🤣 alero eso sí la entrada está cara para lo que al final ofrece
1255,"Un lugar que tienes que visitar si vas a Guanajuato, tienes que conocer las historias de cada una de las monias que están ahí, si es posible pedir el recorrido con los guias que estan ahi, te narran todas las historias a cambio de una cooperacion voluntaria (propina)"
1256,Único hermoso 😻❤️😻 le falta un poco más lugar. Pero está padre
1257,Está bien el lugar pero está caro el precio de entrada. Y te cobran por tomar fotos
1258,Es muy entretenido y al llegar te preguntan sobre si quieres guías de las mias
1259,Buen lugar para aprender un poco más sobre la enigmática historia de las momias y excelente explicación por parte del guía en turno......
1260,Buen lugar para fin de semana familiar y excelente tour con leyendas y misterio
1261,"El lugar y su historia es muy interesante,sin embargo el recorrido es corto, el espacio reducido y a causa de esto, si el lugar tiene mucha afluencia de personas, es difícil caminar, poder observar bien las momias o tomarse fotografías. Deberían hacer el recorrido más animado o interactivo. Por todo lo demás, muy bien, lugar interesante que vale la pena conocer. Con mucho aporte histórico y cultural."
1262,"Es un lugar muy interesante, si vas a Guanajuato debes visitarlo. Es increíble la forma en que estos cuerpos se conservan. Ha reducido mucho la cantidad de cuerpos en exposición pero aún así vale la pena. El recorrido es corto y te explican detalles interesantes."
1263,Muy buena la esplicacio del guía
1264,"Solo es una exposición de cuerpos deshidratados, si te gusta la anatomía humana,  debes visitarlo"
1265,"Muy impresionante, en realidad experimentas varios sentires durante el recorrido, ya que aparte de la impresión de ver cadáveres, todos tienen algunos datos de cuando estuvieron en vida. El clima dentro esta controlado y en ocasiones llegan malos olores."
