,Comentario
2608,"A los niños pequeños o a quien le tenga miedo a las alturas podrían no disfrutar mucho una parte del recorrido, pero es un museo muy bonito e interactivo, me gustó ‼️"
2609,"Esta muy bonito, vale la pena pagar los 150 pesos por persona, más aún con la presentación y la subida"
2610,"Un Museo que vale lo que cuesta, los espectáculos presentados durante el recorrido bien valen la pena. Es una experiencia única. Los guías muy amables y excelente atención."
2611,Muy buen recorrido lo recomiendo muchisimo
2612,Tienes que conocerlo si llegaste a Monterrey. La visita no será en vano porque creo no eras sobre la historia del acero en México y además estarás inmerso en el parque fundidora que tiene otras atracciones. Te recomiendo llegar por el río santa Catarina que sale del centro de Monterrey frente a la macroplaza
2613,"Es un museo moderno que ofrece descuentos a estudiantes. Detalla la historia de “Acero Monterrey” una empresa acerera de la ciudad que cerró a finales de los 80’s. Es un museo interactivo, tiene un mirador en lo que era el alto horno, además de un restaurante con vista a la ciudad.d"
2614,Esta muy bonito sólo que los precios un poco elevados
2615,Majestuoso e imponente!
2616,Es un lugar impresionante.
2617,"Excelentr lugar, las bodas aquí son increíbles."
2618,"Esta sensacional este museo el guia te explica de todo en el recorrido, es visíta obligada en Monterrey lo van a disfrutar muchísimo"
2619,Muy bueno para conocer un poco de la historia de Monterrey
2620,Buen lugar para un fin de semana familiar
2621,"Museo con actividades de rapel tiroleza, presentaciones"
2622,"Un lugar no solo hermoso, sino instructivo. Al llegar se te asigna un guía que te da un recorrido muy interesante que dura como dos horas. Sumamente recomendable."
2623,Una gran experiencia y aprendes mucho.
2624,"Museo con buenas medidas de seguridad de COVID y mucha historia.
¡MUY interactivo!"
2625,Excelente museo para aprender sobre historia de la fundidora. Me gustó mucho ir ya que tienen diferentes dinámicas para simular los procesos que se hacían y datos interesantes sobre el acero que manejaban.
2626,Me gustó mucho el lugar
2627,Perfecto para chicos y grandes!! Fantástico!!
2628,Extraordinario Museo. Te explican de una manera simple y completa todo el proceso de elaboración del acero. Único lugar del mundo donde puedes entrar al corazón a un horno alto. Los guías son amables y preparados.
2629,"Parque para disfrutar con la familia, aunque sus precios son elevados."
2630,Hermoso lugar para pasar en familia y con amigos un lugar muy interactivo e interesante con empleados amables
2631,Un museo muy bueno y recomendable que cuenta una gran parte muy importante de la historia de Monterrey. Hay muchas cosas que hacer en el museo desde comprender el funcionamiento del horno hasta tirolesas en las áreas más altas del horno.
2632,"Lo recomiendo muchisimo es una visita obligada por si vienen a Monterrey  esta pensadona todo tipo de pubñico desde los mas pequeños hasta gente adulta, la atencion del personal son puros jovencitos  con muy buen trato"
2633,"140 cuesta la entrada o 70 para estudiantes, maestros e inapam. Los vale! Adentro hay atracciones para chicos y grandes y lo mejor el mirador."
2634,"El museo es muu agradable, ideal para ir con niños y tambien te entretienes si vas solo. La vista a la Cima es muy bonita!"
2635,"Mítico lugar, tómense su tiempo para recorrerlo a profundidad"
2636,"Hermoso y lleno de historia, muy recomendable, a los q nos gusta este tipo de lugares"
2637,"Súper lugar para ir con los niños 👶 , hace poco pudimos ser parte de la celebración del aniversario del horno, la entrada fue gratis con todo y show as como la subida a la parte alta del horno, había actividades para toda la familia, una muy padre, la del laboratorio en donde te muestran algunas especies de animales y como se limpian las monedas con algunas sustancias químicas, a los niños les gustó mucho."
2638,"Una de las atracciónes que puedes encontrar dentro del parque fundidora. Lo único malo que le encuentro son los pasillos para proveedores que están muy descuidados, y lo entiendo ya que mucho del personal ajeno que presta servicios maltrata las instalaciones, pero sugiero que las mantengan óptimas para que así duren más tiempo."
2639,"Es un excelente lugar para conocer un fragmento de la historia industrial de México.
Todo el personal es sumamente amable y hacen la estancia mejor, sin lugar a dudas regresaría."
2640,Muy bueno el concepto pero demaciado técnico que aveces resulta aburrido. Muy limpio y el clima fuerte lo cual se siente bien despues de una larga caminata por el parque
2641,En este mudeo conoces y te traslada en el tiempo de ver como era la industria de fundir el Fierro hace 100 años atrás en Monterrey y disfruta excelente vista del lugar desde la altura sentado el restaurante allí instalado para el visitante
2642,"Un sitio lleno de cosas interesantes por ver , aquí podrás aprender sobre la historia de la fundidora de Monterrey, muy recomendable para visitar en familia.
Cosas que puedes hacer conocer el horno y ver la vista panorámica que ofrece( incluida en tu boleto)."
2643,Me encanto. Gran experiencia. Si vas. Ve temprano para que puedas subir al museo y no te congeles.
2644,"Muy interesante, para toda la familia, con una vista hermosa desde la cima y en el restaurante. Recomendable para todos. Precios del restaurante un poco elevados, comida de calidad, servicio regular."
2645,"El area acondicionada como parque ha sido debidamente rehabilitado como espacio recreativo para la poblacion en general,amplio estacionamiento, museo tematico, rio recreativo,restaurante interesante y lo mejor la muestra del hirno principal con una edtupenda vista de la ciudad"
2646,"Excelentes condiciones, todo está con información, muy recomendable."
2647,"Es un excelente Museo. Costos accesibles, ideal para conocer la ciudad desde las alturas y la fascinante historia de este recinto."
2648,Buen lugar para traer a la familia a pasear
2649,Excelente lugar para conocer.
2650,Estuvo muy padre ahí por que subíamos hasta mero arriba y la historia como te la enseñan es muy padre muy recomendable para tomar fotos 🤳 y llevarte recuerdos
2651,"Un lugar sumamente hermosos y entendido, personal capacitado y con trato muy amable. Sin duda volvere en mi próxima visita a tierras regias"
2652,Estupendo lugar para la familia
2653,"Por ahora el museo está cerrado, pero pueden subir a ver la vista desde la cima"
2654,"Si estás en Monterrey debes de ir, vale mucho la pena. Aprendes de historia, metalúrgica, geografía y hasta astronomía.

No sólo conoces el horno 3 sino aprendes del impacto que tuvo en su época en Monterrey y en el país.
Me encantó."
2655,"Planetario, show de luces y sonido del horno . El lingote restaurant al parecer es un poco caro pero tiene una vista muy agradable y el lugar es agradable e imponente..visita obligada para quien visita la sultana del norte"
2656,"Muy buen trato y museo, los guias te relatan la historia de una forma interesante y hay cosas interesantes por hacer ahí, como ver la ciudad arriba o ver el museo interactivo"
2657,Me gustó
2658,"Increible, nos atendio un choco que hacia prácticas qie se llama Luis realmente lo recomiendo estuvo increible su explicación!!! Ya le quedan solo esta semana de servicio ojala ynles toque con el si no aun asi el museo vale mucho la pena"
2659,"Buena experiencia, recomendado"
2660,A mejor experiencia  del mundo mundial soi de Michoacán  y AMO nuevo LEON
2661,"Una experiencia super interesante, subir al mirador es increíble,  porque aunque esté contaminado, apreciar la estructura de los hornos y componentes es único"
2662,"Un recorrido en la historia fantastico!!!!!
Vale la pena ir, lo he visitado las 3 veces que estuve en Monterrey"
2663,Es una visita obligada. Un museo dedicado a mostrar los inicios de la ciudad. Otorga a quienes suben a lo más alto del horno una hermosa vista de la ciudad que permite dimensionar lo grande que es.
2664,"Muy bello y muy buena atencion. Fui un dia q habia entrada gratis , asi que consideren q genera gastos en un dia comun"
2665,Muy buena
2666,¡Excelente experiencia!
2667,"Muy bonito lugar, la verdad todas las piezas que ahí se encuentran son sorprendentes, la vista desde arriba del horno es hermosa, y mucho más la presentación que tienen de como era el horno cuando estaba en funcionamiento.."
2668,"Realmente no hay tanto que ver. Interesante conocer la historia, aunque el área interactiva tenía varias actividades fuera de servicio. Vale la pena ver la presentación del horno gigante y subir hasta la cima del lugar."
2669,"Los recorridos fueron muy ilustrativos a sus shows como de horno, A la cima, etc fueron excelentes y gracias también a las explicaciones y amabilidad del guia asignado desde el principio"
2670,"El lugar es fabuloso, sobre todo las tirolesas que tiene. Ojo con los horarios del espectáculo del horno porque los cambian muuuuuy frecuentemente y no avisan en lo más mínimo."
2671,"El orno #3 es un lugar muy bonito y es excelente para ir en familia yo ya fui y les puedo desir que es un lugar woo maravilloso como para compartir con una persona amable , maravillosa pero en fin es un lugar maravillos y les puedo desir q el museo q tienen woo es lo mejor,  pero antes viene el show del orno no eso es lo mejor de ese lugar se los recomiendo mucho"
2672,Muy buena experiencia el rapel.
2673,"Excelente instrumentación para hacer de un tema así algo entretenido e interesante para grandes y chicos, muy bien logrado. Los guías y animadores muy atentos."
